"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","ELECTRICITY","TOT","GWH","A","2017",264918,
"ESP","ELECTRICITY","TOT","GWH","A","2018",263827,
"ESP","ELECTRICITY","TOT","GWH","A","2019",263796,
"ESP","ELECTRICITY","TOT","GWH","A","2020",254591,
"ESP","ELECTRICITY","TOT","GWH","A","2021",,"L"
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1974",1902,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1975",11429,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1976",15240,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1977",18980,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1978",22718,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1979",20113,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1980",25331,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1981",35978,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1982",37261,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1983",39056,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1984",48510,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1985",55812,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1986",66884,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1987",64341,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1988",66274,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1989",62687,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1990",65225,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1991",73484,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1992",60774,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1993",58761,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1994",70086,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1995",66978,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1996",71362,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1997",66914,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1998",70500,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","1999",70200,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2000",54772,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2001",69211,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2002",65550,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2003",65454,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2004",75039,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2005",69500,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2006",64983,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2007",64279,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2008",61323,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2009",50023,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2010",55626,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2011",58026,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2012",61393,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2013",63597,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2014",62185,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2015",54347,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2016",60524,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2017",63008,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2018",65801,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2019",64334,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2020",47262,
"SWE","ELECTRICITY","NUCLEAR","GWH","A","2021",,"L"
"SWE","ELECTRICITY","TOT","GWH","A","1960",0,
"SWE","ELECTRICITY","TOT","GWH","A","1961",0,
"SWE","ELECTRICITY","TOT","GWH","A","1962",0,
"SWE","ELECTRICITY","TOT","GWH","A","1963",0,
"SWE","ELECTRICITY","TOT","GWH","A","1964",0,
"SWE","ELECTRICITY","TOT","GWH","A","1965",0,
"SWE","ELECTRICITY","TOT","GWH","A","1966",0,
"SWE","ELECTRICITY","TOT","GWH","A","1967",0,
"SWE","ELECTRICITY","TOT","GWH","A","1968",0,
"SWE","ELECTRICITY","TOT","GWH","A","1969",0,
"SWE","ELECTRICITY","TOT","GWH","A","1970",0,
"SWE","ELECTRICITY","TOT","GWH","A","1971",0,
"SWE","ELECTRICITY","TOT","GWH","A","1972",0,
"SWE","ELECTRICITY","TOT","GWH","A","1973",0,
"SWE","ELECTRICITY","TOT","GWH","A","1974",73486,
"SWE","ELECTRICITY","TOT","GWH","A","1975",78626,
"SWE","ELECTRICITY","TOT","GWH","A","1976",84121,
"SWE","ELECTRICITY","TOT","GWH","A","1977",87448,
"SWE","ELECTRICITY","TOT","GWH","A","1978",90326,
"SWE","ELECTRICITY","TOT","GWH","A","1979",92649,
"SWE","ELECTRICITY","TOT","GWH","A","1980",94381,
"SWE","ELECTRICITY","TOT","GWH","A","1981",100582,
"SWE","ELECTRICITY","TOT","GWH","A","1982",97303,
"SWE","ELECTRICITY","TOT","GWH","A","1983",106471,
"SWE","ELECTRICITY","TOT","GWH","A","1984",120396,
"SWE","ELECTRICITY","TOT","GWH","A","1985",133173,
"SWE","ELECTRICITY","TOT","GWH","A","1986",134495,
"SWE","ELECTRICITY","TOT","GWH","A","1987",142369,
"SWE","ELECTRICITY","TOT","GWH","A","1988",141951,
"SWE","ELECTRICITY","TOT","GWH","A","1989",139099,
"SWE","ELECTRICITY","TOT","GWH","A","1990",142511,
"SWE","ELECTRICITY","TOT","GWH","A","1991",143040,
"SWE","ELECTRICITY","TOT","GWH","A","1992",142533,
"SWE","ELECTRICITY","TOT","GWH","A","1993",142020,
"SWE","ELECTRICITY","TOT","GWH","A","1994",138907,
"SWE","ELECTRICITY","TOT","GWH","A","1995",144226,
"SWE","ELECTRICITY","TOT","GWH","A","1996",136557,
"SWE","ELECTRICITY","TOT","GWH","A","1997",145027,
"SWE","ELECTRICITY","TOT","GWH","A","1998",154385,
"SWE","ELECTRICITY","TOT","GWH","A","1999",150539,
"SWE","ELECTRICITY","TOT","GWH","A","2000",141594,
"SWE","ELECTRICITY","TOT","GWH","A","2001",157637,
"SWE","ELECTRICITY","TOT","GWH","A","2002",143235,
"SWE","ELECTRICITY","TOT","GWH","A","2003",132537,
"SWE","ELECTRICITY","TOT","GWH","A","2004",148541,
"SWE","ELECTRICITY","TOT","GWH","A","2005",154611,
"SWE","ELECTRICITY","TOT","GWH","A","2006",140371,
"SWE","ELECTRICITY","TOT","GWH","A","2007",145129,
"SWE","ELECTRICITY","TOT","GWH","A","2008",146412,
"SWE","ELECTRICITY","TOT","GWH","A","2009",133349,
"SWE","ELECTRICITY","TOT","GWH","A","2010",145264,
"SWE","ELECTRICITY","TOT","GWH","A","2011",146965,
"SWE","ELECTRICITY","TOT","GWH","A","2012",162829,
"SWE","ELECTRICITY","TOT","GWH","A","2013",149539,
"SWE","ELECTRICITY","TOT","GWH","A","2014",149957,
"SWE","ELECTRICITY","TOT","GWH","A","2015",159045,
"SWE","ELECTRICITY","TOT","GWH","A","2016",152531,
"SWE","ELECTRICITY","TOT","GWH","A","2017",160526,
"SWE","ELECTRICITY","TOT","GWH","A","2018",159677,
"SWE","ELECTRICITY","TOT","GWH","A","2019",165645,
"SWE","ELECTRICITY","TOT","GWH","A","2020",160914,
"SWE","ELECTRICITY","TOT","GWH","A","2021",,"L"
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1974",6730,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1975",7391,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1976",7561,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1977",7728,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1978",7995,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1979",11243,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1980",13663,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1981",14462,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1982",14276,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1983",14821,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1984",17396,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1985",21281,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1986",21303,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1987",21701,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1988",21502,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1989",21543,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1990",22298,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1991",21654,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1992",22121,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1993",22029,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1994",22984,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1995",23486,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1996",23719,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1997",23971,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1998",24368,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","1999",24368,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2000",24949,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2001",25293,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2002",25692,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2003",25931,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2004",25432,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2005",22020,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2006",26244,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2007",26344,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2008",26132,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2009",26119,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2010",25205,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2011",25560,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2012",24345,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2013",24871,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2014",26370,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2015",22095,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2016",20235,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2017",19499,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2018",24414,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2019",25280,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2020",22990,
"CHE","ELECTRICITY","NUCLEAR","GWH","A","2021",,"L"
"CHE","ELECTRICITY","TOT","GWH","A","1960",0,
"CHE","ELECTRICITY","TOT","GWH","A","1961",0,
"CHE","ELECTRICITY","TOT","GWH","A","1962",0,
"CHE","ELECTRICITY","TOT","GWH","A","1963",0,
"CHE","ELECTRICITY","TOT","GWH","A","1964",0,
"CHE","ELECTRICITY","TOT","GWH","A","1965",0,
"CHE","ELECTRICITY","TOT","GWH","A","1966",0,
"CHE","ELECTRICITY","TOT","GWH","A","1967",0,
"CHE","ELECTRICITY","TOT","GWH","A","1968",0,
"CHE","ELECTRICITY","TOT","GWH","A","1969",0,
"CHE","ELECTRICITY","TOT","GWH","A","1970",0,
"CHE","ELECTRICITY","TOT","GWH","A","1971",0,
"CHE","ELECTRICITY","TOT","GWH","A","1972",0,
"CHE","ELECTRICITY","TOT","GWH","A","1973",0,
"CHE","ELECTRICITY","TOT","GWH","A","1974",37410,
"CHE","ELECTRICITY","TOT","GWH","A","1975",42994,
"CHE","ELECTRICITY","TOT","GWH","A","1976",36241,
"CHE","ELECTRICITY","TOT","GWH","A","1977",45903,
"CHE","ELECTRICITY","TOT","GWH","A","1978",42350,
"CHE","ELECTRICITY","TOT","GWH","A","1979",45551,
"CHE","ELECTRICITY","TOT","GWH","A","1980",48162,
"CHE","ELECTRICITY","TOT","GWH","A","1981",51515,
"CHE","ELECTRICITY","TOT","GWH","A","1982",52285,
"CHE","ELECTRICITY","TOT","GWH","A","1983",51819,
"CHE","ELECTRICITY","TOT","GWH","A","1984",49152,
"CHE","ELECTRICITY","TOT","GWH","A","1985",54827,
"CHE","ELECTRICITY","TOT","GWH","A","1986",55880,
"CHE","ELECTRICITY","TOT","GWH","A","1987",58161,
"CHE","ELECTRICITY","TOT","GWH","A","1988",58964,
"CHE","ELECTRICITY","TOT","GWH","A","1989",53094,
"CHE","ELECTRICITY","TOT","GWH","A","1990",54452,
"CHE","ELECTRICITY","TOT","GWH","A","1991",56496,
"CHE","ELECTRICITY","TOT","GWH","A","1992",57900,
"CHE","ELECTRICITY","TOT","GWH","A","1993",59927,
"CHE","ELECTRICITY","TOT","GWH","A","1994",64431,
"CHE","ELECTRICITY","TOT","GWH","A","1995",61160,
"CHE","ELECTRICITY","TOT","GWH","A","1996",55665,
"CHE","ELECTRICITY","TOT","GWH","A","1997",61180,
"CHE","ELECTRICITY","TOT","GWH","A","1998",61515,
"CHE","ELECTRICITY","TOT","GWH","A","1999",67682,
"CHE","ELECTRICITY","TOT","GWH","A","2000",65504,
"CHE","ELECTRICITY","TOT","GWH","A","2001",70336,
"CHE","ELECTRICITY","TOT","GWH","A","2002",65120,
"CHE","ELECTRICITY","TOT","GWH","A","2003",65316,
"CHE","ELECTRICITY","TOT","GWH","A","2004",63551,
"CHE","ELECTRICITY","TOT","GWH","A","2005",57840,
"CHE","ELECTRICITY","TOT","GWH","A","2006",61992,
"CHE","ELECTRICITY","TOT","GWH","A","2007",65820,
"CHE","ELECTRICITY","TOT","GWH","A","2008",66833,
"CHE","ELECTRICITY","TOT","GWH","A","2009",66362,
"CHE","ELECTRICITY","TOT","GWH","A","2010",66131,
"CHE","ELECTRICITY","TOT","GWH","A","2011",62959,
"CHE","ELECTRICITY","TOT","GWH","A","2012",68159,
"CHE","ELECTRICITY","TOT","GWH","A","2013",68515,
"CHE","ELECTRICITY","TOT","GWH","A","2014",69986,
"CHE","ELECTRICITY","TOT","GWH","A","2015",66118,
"CHE","ELECTRICITY","TOT","GWH","A","2016",61695,
"CHE","ELECTRICITY","TOT","GWH","A","2017",61652.047,
"CHE","ELECTRICITY","TOT","GWH","A","2018",67449.571,
"CHE","ELECTRICITY","TOT","GWH","A","2019",71739.208,
"CHE","ELECTRICITY","TOT","GWH","A","2020",70004.714,
"CHE","ELECTRICITY","TOT","GWH","A","2021",,"L"
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1974",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1975",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1976",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1977",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1978",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1979",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1980",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1981",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1982",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1983",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1984",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1985",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1986",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1987",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1988",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1989",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1990",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1991",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1992",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1993",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1994",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1995",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1996",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1997",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1998",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","1999",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2000",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2001",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2002",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2003",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2004",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2005",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2006",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2007",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2008",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2009",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2010",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2011",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2012",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2013",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2014",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2015",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2016",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2017",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2018",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2019",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2020",0,
"TUR","ELECTRICITY","NUCLEAR","GWH","A","2021",,"L"
"TUR","ELECTRICITY","TOT","GWH","A","1960",0,
"TUR","ELECTRICITY","TOT","GWH","A","1961",0,
"TUR","ELECTRICITY","TOT","GWH","A","1962",0,
"TUR","ELECTRICITY","TOT","GWH","A","1963",0,
"TUR","ELECTRICITY","TOT","GWH","A","1964",0,
"TUR","ELECTRICITY","TOT","GWH","A","1965",0,
"TUR","ELECTRICITY","TOT","GWH","A","1966",0,
"TUR","ELECTRICITY","TOT","GWH","A","1967",0,
"TUR","ELECTRICITY","TOT","GWH","A","1968",0,
"TUR","ELECTRICITY","TOT","GWH","A","1969",0,
"TUR","ELECTRICITY","TOT","GWH","A","1970",0,
"TUR","ELECTRICITY","TOT","GWH","A","1971",0,
"TUR","ELECTRICITY","TOT","GWH","A","1972",0,
"TUR","ELECTRICITY","TOT","GWH","A","1973",0,
"TUR","ELECTRICITY","TOT","GWH","A","1974",12846,
"TUR","ELECTRICITY","TOT","GWH","A","1975",15031,
"TUR","ELECTRICITY","TOT","GWH","A","1976",17459,
"TUR","ELECTRICITY","TOT","GWH","A","1977",19555,
"TUR","ELECTRICITY","TOT","GWH","A","1978",20500,
"TUR","ELECTRICITY","TOT","GWH","A","1979",21183,
"TUR","ELECTRICITY","TOT","GWH","A","1980",21881,
"TUR","ELECTRICITY","TOT","GWH","A","1981",23345,
"TUR","ELECTRICITY","TOT","GWH","A","1982",25131,
"TUR","ELECTRICITY","TOT","GWH","A","1983",25667,
"TUR","ELECTRICITY","TOT","GWH","A","1984",28722,
"TUR","ELECTRICITY","TOT","GWH","A","1985",31512,
"TUR","ELECTRICITY","TOT","GWH","A","1986",36880,
"TUR","ELECTRICITY","TOT","GWH","A","1987",41643,
"TUR","ELECTRICITY","TOT","GWH","A","1988",45648,
"TUR","ELECTRICITY","TOT","GWH","A","1989",48809,
"TUR","ELECTRICITY","TOT","GWH","A","1990",54232,
"TUR","ELECTRICITY","TOT","GWH","A","1991",56591,
"TUR","ELECTRICITY","TOT","GWH","A","1992",63105,
"TUR","ELECTRICITY","TOT","GWH","A","1993",69865,
"TUR","ELECTRICITY","TOT","GWH","A","1994",73782,
"TUR","ELECTRICITY","TOT","GWH","A","1995",81859,
"TUR","ELECTRICITY","TOT","GWH","A","1996",90084,
"TUR","ELECTRICITY","TOT","GWH","A","1997",98246,
"TUR","ELECTRICITY","TOT","GWH","A","1998",105499,
"TUR","ELECTRICITY","TOT","GWH","A","1999",110702,
"TUR","ELECTRICITY","TOT","GWH","A","2000",118698,
"TUR","ELECTRICITY","TOT","GWH","A","2001",116251,
"TUR","ELECTRICITY","TOT","GWH","A","2002",123727,
"TUR","ELECTRICITY","TOT","GWH","A","2003",135248,
"TUR","ELECTRICITY","TOT","GWH","A","2004",145066,
"TUR","ELECTRICITY","TOT","GWH","A","2005",155469,
"TUR","ELECTRICITY","TOT","GWH","A","2006",169543,
"TUR","ELECTRICITY","TOT","GWH","A","2007",183340,
"TUR","ELECTRICITY","TOT","GWH","A","2008",189763,
"TUR","ELECTRICITY","TOT","GWH","A","2009",186619,
"TUR","ELECTRICITY","TOT","GWH","A","2010",203046,
"TUR","ELECTRICITY","TOT","GWH","A","2011",217558,
"TUR","ELECTRICITY","TOT","GWH","A","2012",227707,
"TUR","ELECTRICITY","TOT","GWH","A","2013",228977,
"TUR","ELECTRICITY","TOT","GWH","A","2014",239449,
"TUR","ELECTRICITY","TOT","GWH","A","2015",249900,
"TUR","ELECTRICITY","TOT","GWH","A","2016",261937,
"TUR","ELECTRICITY","TOT","GWH","A","2017",284257.519,
"TUR","ELECTRICITY","TOT","GWH","A","2018",290502.158,
"TUR","ELECTRICITY","TOT","GWH","A","2019",289135.759,
"TUR","ELECTRICITY","TOT","GWH","A","2020",292664.052,
"TUR","ELECTRICITY","TOT","GWH","A","2021",,"L"
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1974",29232,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1975",26463,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1976",31153,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1977",34660,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1978",32462,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1979",33335,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1980",32291,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1981",33191,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1982",38721,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1983",43911,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1984",47256,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1985",53766,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1986",51773,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1987",48204,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1988",55641,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1989",63602,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1990",58664,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1991",62761,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1992",69135,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1993",80980,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1994",79962,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1995",80598,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1996",85820,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1997",89341,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1998",90590,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","1999",87672,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","2000",78334,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","2001",82985,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","2002",81090,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","2003",81911,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","2004",73682,
"GBR","ELECTRICITY","NUCLEAR","GWH","A","2005",75173,
